0,1,2,3,4,5,6,7,8,9
0.006544503,0.029880478,0,0.08926928,0.085978836,0,0,0.0498132,0,0.110439258
0.005733945,0.035,0,0.088135593,0.09837963,0.032341527,0,0.098792536,0,0.113058225
0.052946593,0.219965105,0.054257095,0.099866844,0.089479393,0.075110959,0.212702217,0.222045092,0.087700066,0.125860044
0.033783784,0.330323194,0.119284294,0.112154408,0.080409357,0.096893702,0.266746891,0.31713555,0.123356378,0.149991478
0.53014553,0.781590414,0.353452964,0.532767562,0.00672043,0.215503377,0.587373902,0.599525129,0.271401395,0.30969376
0.671000981,0.764863749,0.581232493,0.54636073,0,0.340321263,0.659867289,0.573197523,0.496453901,0.406820221
0.730651731,0.859375,0.657564344,0.718000578,0,0.439902244,0.749795138,0.774039893,0.573517009,0.484284051
0.868516285,0.923013245,0.722822994,0.805175038,0,0.648589227,0.632749459,0.675675676,0.641794939,0.52874379
0.853587963,0.926724138,0.768981181,0.78515962,0.107466063,0.639595678,0.601566872,0.6876482,0.611422992,0.5229331
0.85155351,0.927889714,0.741863433,0.773724708,0.318720379,0.612001364,0.700977051,0.738137083,0.634231103,0.460122699
0.824152542,0.866457462,0.598591549,0.737483085,0.178048525,0.40913006,0.521072797,0.750845002,0.551492992,0.01447178
0.777833002,0.771604938,0.400372439,0.644881434,0.152152729,0.273132664,0.303030303,0.671367259,0.427715997,0.00727802
0.555124224,0.324733096,0.202863962,0.399820305,0.128777728,0.046511628,0.034674064,0.337078652,0.094466937,0
0.515676568,0.268867925,0.177261614,0.382488479,0.127543497,0.03900156,0.027894003,0.290010741,0.068965517,0
0.419811321,0.125,0.14556962,0.30969031,0.125162784,0.024,0.007173601,0.223880597,0.042313117,0
0.351239669,0.068493151,0.086666667,0.256136606,0.123659757,0.024,0,0.143212951,0.014513788,0
