8.324057979809748598e-02,1.363128834986080951e-01,1.018059967741213323e-01,7.238157986403423449e-02,8.263652544428505553e-02,9.258882089766445889e-02,8.911681085096080646e-02,9.569432172336976572e-02,6.426328956803842307e-02,1.000699845803134230e-01
1.025953778248543252e-01,1.685855041837229229e-01,1.091170700988711856e-01,9.144684720915849385e-02,1.025326612010808158e-01,9.992968625611356459e-02,1.077461230725187957e-01,1.094108904056892845e-01,6.975110005912601996e-02,1.030795733500992767e-01
2.759556800380289499e-01,4.405198607630259611e-01,1.958986649495287613e-01,2.136807084529074030e-01,2.007641958444658370e-01,1.380741625823729557e-01,2.485915075523017492e-01,2.750985298898045439e-01,1.525006099385494418e-01,1.913836711955323733e-01
4.761876198635460189e-01,6.583539990764256666e-01,3.228171255335485768e-01,3.644624438522296450e-01,2.926471985745221494e-01,2.167409692378904906e-01,4.288592528277727078e-01,4.339574991756384170e-01,2.130860942496693999e-01,2.579075852441883865e-01
7.796977569262656393e-01,8.783520785299371303e-01,6.834118578007263300e-01,6.539500552069991146e-01,6.380545904092436160e-01,5.316882936082186761e-01,7.602002891864851897e-01,7.434338974710653636e-01,5.469716844214816964e-01,5.491245234973666234e-01
8.434448110347863015e-01,9.025605644995834398e-01,7.489823194215733393e-01,7.336665208815386086e-01,7.510294297737502012e-01,6.314565635180363623e-01,8.260870675877594049e-01,7.844519569812481441e-01,6.378169541380684926e-01,6.686644674174188063e-01
8.635515977809492538e-01,9.292844484346077794e-01,7.779534334390113548e-01,7.574913113730186165e-01,7.707434252089773175e-01,6.846463343426175685e-01,8.460116797954654322e-01,8.144281007088279845e-01,6.840977861704172769e-01,6.973176503679688887e-01
9.025184337118633549e-01,9.364522238683131716e-01,8.341821530812497665e-01,7.983000044028726316e-01,8.308419055491209626e-01,7.565540638321496258e-01,8.721237692099450545e-01,8.574514444271597036e-01,7.571859999975150135e-01,7.469325504098389690e-01
9.207037063894050188e-01,9.501455402727868593e-01,8.477253990725538424e-01,8.315564619049145012e-01,8.365317509200395074e-01,7.907168601656877627e-01,8.977494908357180892e-01,8.731812900949627032e-01,7.709483745343725936e-01,8.007273263099541349e-01
