0,1,2,3,4,5,6,7,8,9
0.13477301387137453,0.0058513750731421883,0.037209302325581395,0.17994710819822926,0.052842565597667639,0.057673019057171516,0.062303065024348334,0.067814293166405831,0.049958368026644467,0.081300813008130079
0.1417427701674277,0.0029120559114734997,0.026905829596412557,0.1775186689375082,0.054537521815008726,0.049634273772204807,0.092169191197484984,0.13563644794806401,0.047581284694686761,0.079968012794882054
0.26137034849379803,0.1823985408116735,0.11336982017200938,0.23865063699982056,0.042979942693409739,0.13077704418486541,0.16519823788546256,0.20420070011668612,0.084002921840759692,0.17644195668045756
0.35723896663078575,0.46214006398862423,0.16845878136200715,0.28507885159725033,0.022727272727272728,0.14081931236283832,0.18966644865925442,0.24776010239531907,0.21671826625387,0.26381667629501249
0.7248920086393088,0.87547500730780481,0.52451383182689681,0.5904761904761906,0.034340659340659337,0.40480708412397215,0.61305297651556534,0.55392053815429898,0.34736449990687279,0.45269064014282073
0.68071491615180935,0.91115026428391643,0.68349571892530248,0.70338222089194868,0.013736263736263736,0.53069053708439895,0.71065230400957524,0.70008062348830957,0.55240793201133154,0.49192063816731435
0.81971995332555425,0.93429697766097253,0.66428735896845514,0.75309387262300032,0.0070224719101123594,0.66332726168791745,0.76550939100739901,0.77198942997357489,0.59547666762095619,0.45510931927430603
0.8829599056603773,0.92951015531660675,0.75233022636484692,0.751142166084386,0.013888888888888888,0.73393167342211929,0.82278481012658222,0.68576584705616961,0.68373581611870815,0.55633637854298423
0.86386696730552448,0.92395167022032709,0.76332682109963712,0.74318744838976047,0.020161290322580645,0.69799022270505162,0.79479000531632116,0.582605463668463,0.64088841316564082,0.57954964931709119
0.82755863539445629,0.92716019995239218,0.76171313595860868,0.73315719947159841,0.057692307692307696,0.6557584982242517,0.74353973671379803,0.60908193484698914,0.60846560846560849,0.55324675324675321
0.75975609756097551,0.7528920917883557,0.7562518830973185,0.64337034617896804,0.28179190751445088,0.56929637526652455,0.81223628691983119,0.74358974358974361,0.65804066543438067,0.54887611082070042
0.73626893939393934,0.78666138927369877,0.74384949348769902,0.54936708860759498,0.22364217252396171,0.73894491854150501,0.80686330119115146,0.7142857142857143,0.67398712608860289,0.5862785862785862
0.53557692307692295,0.59726117802342849,0.56915863506121378,0.63870213387898278,0.13613861386138612,0.47850026219192449,0.58627678054429644,0.66246920339447024,0.44800657624332108,0.41296393099843182
0.5224609375,0.50671204386462476,0.49057732575530966,0.38274605103280679,0.14763779527559057,0.32934131736526945,0.4178470254957507,0.41872823895913508,0.24460114587924198,0.29315068493150687
0.35128546099290781,0.58390177353342432,0.38729329852045258,0.3951168285639276,0.10638297872340426,0.27749096541042845,0.29895366218236175,0.34118526827444384,0.1845922019212658,0.22289488167308749
0.2166504381694255,0.46733798089336431,0.36627654963155615,0.31682876510462715,0.07908950617283951,0.23015343562374918,0.17368582846603137,0.41655919525406249,0.18202831551574686,0.17771883289124671
