0,1,2,3,4,5,6,7,8,9
0.019108280254777069,0.0,0.0,0.11967279337507575,0.0,0.0,0.0,0.0,0.0,0.078066914498141279
0.026292725679228749,0.0,0.0,0.12433307926829266,0.0,0.0,0.0,0.0,0.0,0.068409230140902597
0.07719196038450335,0.095588235294117641,0.0060975609756097563,0.14569617166544746,0.0,0.12387387387387386,0.070242656449553006,0.0,0.033647375504710635,0.070847851335656215
0.098179221706533371,0.16344142259414224,0.065406976744186052,0.17619047619047618,0.0,0.055865921787709494,0.24379094926100867,0.12181916621548458,0.094677584442169893,0.071398572028559426
0.55544534814520929,0.82914572864321601,0.41903409090909088,0.45938104448742739,0.0,0.062111801242236017,0.5220163379159195,0.45679691799669786,0.34447072738024836,0.43482291859818289
0.83671811535337126,0.84595959595959613,0.6757950530035336,0.54724409448818889,0.0,0.51264044943820219,0.74329313315284262,0.82075762242069605,0.60933940774487472,0.71365638766519823
0.8829450675870002,0.92467602591792641,0.75728527607361973,0.56979790419161669,0.0,0.63669438669438672,0.83722206972275592,0.81438887403048954,0.61592253899946214,0.79230993300320418
0.89417555373256774,0.94879518072289148,0.83223249669749011,0.69521819870009272,0.0,0.72499999999999998,0.87251970644196797,0.84561779683730898,0.63974187805963501,0.87471226570207161
0.89280940924886398,0.96705632306057387,0.85109447004608296,0.82566168009205976,0.0,0.78991880920162383,0.92564491654021241,0.89131042190556009,0.78362408553742269,0.83799626965094587
0.89810491623180444,0.95269040811021577,0.84438916528468766,0.82885431400282883,0.0,0.77464788732394363,0.89595375722543358,0.87155963302752304,0.74602747104767042,0.49889512153663096
0.88338270939940744,0.95065874451046228,0.83155365723438335,0.82193692436505716,0.0,0.78035654221325257,0.90254367146797432,0.85908852802514413,0.74548395794014555,0.5056179775280899
0.92841163310961961,0.94501718213058428,0.85850295469468163,0.84639016897081421,0.31183066649867708,0.7574281539210912,0.91627739849083711,0.85734870317002887,0.72386895475819035,0.57289439931594699
0.75766338924233656,0.86600685192234494,0.60478199718706049,0.66858605246321179,0.15578020828794284,0.04538577912254161,0.31284916201117319,0.68818514007308162,0.25454545454545457,0.0
0.47402005469462172,0.65986802639472097,0.31827515400410678,0.21337946943483277,0.13426463428336016,0.0,0.050359712230215826,0.35714285714285715,0.0076103500761035003,0.0
0.094979647218453186,0.28836754643206258,0.065274151436031325,0.027210884353741492,0.12660239432143236,0.0,0.0,0.083120204603580564,0.0,0.0
0.021645021645021648,0.15083798882681565,0.052770448548812667,0.0069156293222683261,0.12560877334361095,0.0,0.0,0.033333333333333326,0.0,0.0
0.0,0.0063211125158027827,0.013623978201634876,0.0,0.12490853977213337,0.0,0.0,0.0068119891008174387,0.0,0.0
0.0,0.0,0.0068493150684931503,0.0,0.12485633685090378,0.0,0.0,0.0,0.0,0.0
