0,1,2,3,4,5,6,7,8,9
0.047075606276747506,0.46282051282051284,0.0076687116564417178,0.11571428571428571,0.27218045112781952,0.19504132231404958,0.25412087912087911,0.091954022988505746,0.032163742690058478,0.16666666666666666
0.039942938659058486,0.79102564102564099,0.0076687116564417178,0.12857142857142856,0.22556390977443608,0.12727272727272726,0.23763736263736263,0.07662835249042145,0.026315789473684209,0.16381766381766383
0.35092724679029957,0.69999999999999996,0.073619631901840496,0.17000000000000001,0.11278195488721804,0.27933884297520661,0.65521978021978022,0.14814814814814814,0.014619883040935672,0.18091168091168092
0.29671897289586308,0.65897435897435896,0.39723926380368096,0.19285714285714287,0.1368421052631579,0.12892561983471074,0.66346153846153844,0.55810983397190295,0.11257309941520467,0.14957264957264957
0.7189728958630528,0.94230769230769229,0.5475460122699386,0.51142857142857145,0.027067669172932331,0.50082644628099171,0.66620879120879117,0.67049808429118773,0.47807017543859648,0.59544159544159547
0.88017118402282457,0.88076923076923075,0.64110429447852757,0.55000000000000004,0.018045112781954888,0.45123966942148758,0.83104395604395609,0.8045977011494253,0.75438596491228072,0.63532763532763536
0.90584878744650499,0.95897435897435901,0.60122699386503065,0.76571428571428568,0.015037593984962405,0.55537190082644627,0.85027472527472525,0.8007662835249042,0.50292397660818711,0.78205128205128205
0.90442225392296716,0.90769230769230769,0.73466257668711654,0.80142857142857138,0.0060150375939849628,0.67272727272727273,0.86401098901098905,0.91187739463601536,0.77192982456140347,0.78062678062678059
0.89015691868758917,0.91538461538461535,0.75153374233128833,0.80571428571428572,0.015037593984962405,0.69917355371900825,0.85302197802197799,0.91060025542784162,0.77777777777777779,0.62962962962962965
0.89015691868758917,0.94230769230769229,0.78220858895705525,0.82571428571428573,0.03007518796992481,0.72561983471074376,0.85851648351648346,0.90166028097062578,0.75,0.53703703703703709
0.91868758915834525,0.94871794871794868,0.82208588957055218,0.87571428571428567,0.099248120300751877,0.63636363636363635,0.85302197802197799,0.84035759897828866,0.38157894736842107,0.34188034188034189
0.91440798858773176,0.95512820512820518,0.7285276073619632,0.8671428571428571,0.099248120300751877,0.61487603305785121,0.89560439560439564,0.88250319284802048,0.45906432748538012,0.12393162393162394
0.87874465049928674,0.80512820512820515,0.68865030674846628,0.69857142857142862,0.21353383458646616,0.48595041322314048,0.61401098901098905,0.69093231162196678,0.24269005847953215,0.11680911680911681
0.68758915834522116,0.63974358974358969,0.56288343558282206,0.46285714285714286,0.067669172932330823,0.3669421487603306,0.57692307692307687,0.61685823754789271,0.14473684210526316,0.082621082621082614
0.66191155492154063,0.49871794871794872,0.35889570552147237,0.52714285714285714,0.045112781954887216,0.20165289256198346,0.46978021978021978,0.47381864623243936,0.055555555555555552,0.57407407407407407
0.53780313837375182,0.40000000000000002,0.34509202453987731,0.43857142857142856,0.13383458646616542,0.1140495867768595,0.27197802197802196,0.35632183908045978,0.062865497076023388,0.11396011396011396
